city,date,count,accumulateCount
TXG,2020-10-14,0,0
CHA,2020-10-14,0,0
NAN,2020-10-14,0,0
YUN,2020-10-14,0,0
CYQ,2020-10-14,0,0
CYI,2020-10-14,0,0
TNN,2020-10-14,0,0
KHH,2020-10-14,0,0
PIF,2020-10-14,0,0
ILA,2020-10-14,0,0
HUA,2020-10-14,0,0
TTT,2020-10-14,0,0
PEN,2020-10-14,0,0
KIN,2020-10-14,0,0
LIE,2020-10-14,0,0
TW,2020-10-14,0,0
KEE,2020-10-15,0,0
NWT,2020-10-15,0,0
TPE,2020-10-15,0,0
TAO,2020-10-15,0,0
HSZ,2020-10-15,0,0
HSQ,2020-10-15,0,0
MIA,2020-10-15,0,0
TXG,2020-10-15,0,0
CHA,2020-10-15,0,0
NAN,2020-10-15,0,0
YUN,2020-10-15,0,0
CYQ,2020-10-15,0,0
CYI,2020-10-15,0,0
TNN,2020-10-15,0,0
KHH,2020-10-15,0,0
PIF,2020-10-15,0,0
ILA,2020-10-15,0,0
HUA,2020-10-15,0,0
TTT,2020-10-15,0,0
PEN,2020-10-15,0,0
KIN,2020-10-15,0,0
LIE,2020-10-15,0,0
TW,2020-10-15,0,0
KEE,2020-10-16,0,0
NWT,2020-10-16,0,0
TPE,2020-10-16,0,0
TAO,2020-10-16,0,0
HSZ,2020-10-16,0,0
HSQ,2020-10-16,0,0
MIA,2020-10-16,0,0
TXG,2020-10-16,0,0
CHA,2020-10-16,0,0
NAN,2020-10-16,0,0
YUN,2020-10-16,0,0
CYQ,2020-10-16,0,0
CYI,2020-10-16,0,0
TNN,2020-10-16,0,0
KHH,2020-10-16,0,0
PIF,2020-10-16,0,0
ILA,2020-10-16,0,0
HUA,2020-10-16,0,0
TTT,2020-10-16,0,0
PEN,2020-10-16,0,0
KIN,2020-10-16,0,0
LIE,2020-10-16,0,0
TW,2020-10-16,0,0
KEE,2020-10-17,0,0
NWT,2020-10-17,0,0
TPE,2020-10-17,0,0
TAO,2020-10-17,0,0
HSZ,2020-10-17,0,0
HSQ,2020-10-17,0,0
MIA,2020-10-17,0,0
TXG,2020-10-17,0,0
CHA,2020-10-17,0,0
NAN,2020-10-17,0,0
YUN,2020-10-17,0,0
CYQ,2020-10-17,0,0
CYI,2020-10-17,0,0
TNN,2020-10-17,0,0
KHH,2020-10-17,0,0
PIF,2020-10-17,0,0
ILA,2020-10-17,0,0
HUA,2020-10-17,0,0
TTT,2020-10-17,0,0
PEN,2020-10-17,0,0
KIN,2020-10-17,0,0
LIE,2020-10-17,0,0
TW,2020-10-17,0,0
KEE,2020-10-18,0,0
NWT,2020-10-18,0,0
TPE,2020-10-18,0,0
TAO,2020-10-18,0,0
HSZ,2020-10-18,0,0
HSQ,2020-10-18,0,0
MIA,2020-10-18,0,0
TXG,2020-10-18,0,0
CHA,2020-10-18,0,0
NAN,2020-10-18,0,0
YUN,2020-10-18,0,0
CYQ,2020-10-18,0,0
CYI,2020-10-18,0,0
TNN,2020-10-18,0,0
KHH,2020-10-18,0,0
PIF,2020-10-18,0,0
ILA,2020-10-18,0,0
HUA,2020-10-18,0,0
TTT,2020-10-18,0,0
PEN,2020-10-18,0,0
KIN,2020-10-18,0,0
LIE,2020-10-18,0,0
TW,2020-10-18,0,0
KEE,2020-10-19,0,0
NWT,2020-10-19,0,0
TPE,2020-10-19,0,0
TAO,2020-10-19,0,0
HSZ,2020-10-19,0,0
HSQ,2020-10-19,0,0
MIA,2020-10-19,0,0
TXG,2020-10-19,0,0
CHA,2020-10-19,0,0
NAN,2020-10-19,0,0
YUN,2020-10-19,0,0
CYQ,2020-10-19,0,0
CYI,2020-10-19,0,0
TNN,2020-10-19,0,0
KHH,2020-10-19,0,0
PIF,2020-10-19,0,0
ILA,2020-10-19,0,0
HUA,2020-10-19,0,0
TTT,2020-10-19,0,0
PEN,2020-10-19,0,0
KIN,2020-10-19,0,0
LIE,2020-10-19,0,0
TW,2020-10-19,0,0
KEE,2020-10-20,0,0
NWT,2020-10-20,0,0
TPE,2020-10-20,0,0
TAO,2020-10-20,0,0
HSZ,2020-10-20,0,0
HSQ,2020-10-20,0,0
MIA,2020-10-20,0,0
TXG,2020-10-20,0,0
CHA,2020-10-20,0,0
NAN,2020-10-20,0,0
YUN,2020-10-20,0,0
CYQ,2020-10-20,0,0
CYI,2020-10-20,0,0
TNN,2020-10-20,0,0
KHH,2020-10-20,0,0
PIF,2020-10-20,0,0
ILA,2020-10-20,0,0
HUA,2020-10-20,0,0
TTT,2020-10-20,0,0
PEN,2020-10-20,0,0
KIN,2020-10-20,0,0
LIE,2020-10-20,0,0
TW,2020-10-20,0,0
KEE,2020-10-21,0,0
NWT,2020-10-21,0,0
TPE,2020-10-21,0,0
TAO,2020-10-21,0,0
HSZ,2020-10-21,0,0
HSQ,2020-10-21,0,0
MIA,2020-10-21,0,0
TXG,2020-10-21,0,0
CHA,2020-10-21,0,0
NAN,2020-10-21,0,0
YUN,2020-10-21,0,0
CYQ,2020-10-21,0,0
CYI,2020-10-21,0,0
TNN,2020-10-21,0,0
KHH,2020-10-21,0,0
PIF,2020-10-21,0,0
ILA,2020-10-21,0,0
HUA,2020-10-21,0,0
TTT,2020-10-21,0,0
PEN,2020-10-21,0,0
KIN,2020-10-21,0,0
LIE,2020-10-21,0,0
TW,2020-10-21,0,0
KEE,2020-10-22,0,0
NWT,2020-10-22,0,0
TPE,2020-10-22,0,0
TAO,2020-10-22,0,0
HSZ,2020-10-22,0,0
HSQ,2020-10-22,0,0
MIA,2020-10-22,0,0
TXG,2020-10-22,0,0
CHA,2020-10-22,0,0
NAN,2020-10-22,0,0
YUN,2020-10-22,0,0
CYQ,2020-10-22,0,0
CYI,2020-10-22,0,0
TNN,2020-10-22,0,0
KHH,2020-10-22,0,0
PIF,2020-10-22,0,0
ILA,2020-10-22,0,0
HUA,2020-10-22,0,0
TTT,2020-10-22,0,0
PEN,2020-10-22,0,0
KIN,2020-10-22,0,0
LIE,2020-10-22,0,0
TW,2020-10-22,0,0
KEE,2020-10-23,0,0
NWT,2020-10-23,0,0
TPE,2020-10-23,0,0
TAO,2020-10-23,0,0
HSZ,2020-10-23,0,0
HSQ,2020-10-23,0,0
MIA,2020-10-23,0,0
TXG,2020-10-23,0,0
CHA,2020-10-23,0,0
NAN,2020-10-23,0,0
YUN,2020-10-23,0,0
CYQ,2020-10-23,0,0
CYI,2020-10-23,0,0
TNN,2020-10-23,0,0
KHH,2020-10-23,0,0
PIF,2020-10-23,0,0
ILA,2020-10-23,0,0
HUA,2020-10-23,0,0
TTT,2020-10-23,0,0
PEN,2020-10-23,0,0
KIN,2020-10-23,0,0
LIE,2020-10-23,0,0
TW,2020-10-23,0,0
KEE,2020-10-24,0,0
NWT,2020-10-24,0,0
TPE,2020-10-24,0,0
TAO,2020-10-24,0,0
HSZ,2020-10-24,0,0
HSQ,2020-10-24,0,0
MIA,2020-10-24,0,0
TXG,2020-10-24,0,0
CHA,2020-10-24,0,0
NAN,2020-10-24,0,0
YUN,2020-10-24,0,0
CYQ,2020-10-24,0,0
CYI,2020-10-24,0,0
TNN,2020-10-24,0,0
KHH,2020-10-24,0,0
PIF,2020-10-24,0,0
ILA,2020-10-24,0,0
HUA,2020-10-24,0,0
TTT,2020-10-24,0,0
PEN,2020-10-24,0,0
KIN,2020-10-24,0,0
LIE,2020-10-24,0,0
TW,2020-10-24,0,0
KEE,2020-10-25,0,0
NWT,2020-10-25,0,0
TPE,2020-10-25,0,0
TAO,2020-10-25,0,0
HSZ,2020-10-25,0,0
HSQ,2020-10-25,0,0
MIA,2020-10-25,0,0
TXG,2020-10-25,0,0
CHA,2020-10-25,0,0
NAN,2020-10-25,0,0
YUN,2020-10-25,0,0
CYQ,2020-10-25,0,0
CYI,2020-10-25,0,0
TNN,2020-10-25,0,0
KHH,2020-10-25,0,0
PIF,2020-10-25,0,0
ILA,2020-10-25,0,0
HUA,2020-10-25,0,0
TTT,2020-10-25,0,0
PEN,2020-10-25,0,0
KIN,2020-10-25,0,0
LIE,2020-10-25,0,0
TW,2020-10-25,0,0
KEE,2020-10-26,0,0
NWT,2020-10-26,0,0
TPE,2020-10-26,0,0
TAO,2020-10-26,0,0
HSZ,2020-10-26,0,0
HSQ,2020-10-26,0,0
MIA,2020-10-26,0,0
TXG,2020-10-26,0,0
CHA,2020-10-26,0,0
NAN,2020-10-26,0,0
YUN,2020-10-26,0,0
CYQ,2020-10-26,0,0
CYI,2020-10-26,0,0
TNN,2020-10-26,0,0
KHH,2020-10-26,0,0
PIF,2020-10-26,0,0
ILA,2020-10-26,0,0
HUA,2020-10-26,0,0
TTT,2020-10-26,0,0
PEN,2020-10-26,0,0
KIN,2020-10-26,0,0
LIE,2020-10-26,0,0
TW,2020-10-26,0,0
KEE,2020-10-27,0,0
NWT,2020-10-27,0,0
TPE,2020-10-27,0,0
TAO,2020-10-27,0,0
HSZ,2020-10-27,0,0
HSQ,2020-10-27,0,0
MIA,2020-10-27,0,0
TXG,2020-10-27,0,0
CHA,2020-10-27,0,0
NAN,2020-10-27,0,0
YUN,2020-10-27,0,0
CYQ,2020-10-27,0,0
CYI,2020-10-27,0,0
TNN,2020-10-27,0,0
KHH,2020-10-27,0,0
PIF,2020-10-27,0,0
ILA,2020-10-27,0,0
HUA,2020-10-27,0,0
TTT,2020-10-27,0,0
PEN,2020-10-27,0,0
KIN,2020-10-27,0,0
LIE,2020-10-27,0,0
TW,2020-10-27,0,0
KEE,2020-10-28,0,0
NWT,2020-10-28,0,0
TPE,2020-10-28,0,0
TAO,2020-10-28,0,0
HSZ,2020-10-28,0,0
HSQ,2020-10-28,0,0
MIA,2020-10-28,0,0
TXG,2020-10-28,0,0
CHA,2020-10-28,0,0
NAN,2020-10-28,0,0
YUN,2020-10-28,0,0
CYQ,2020-10-28,0,0
CYI,2020-10-28,0,0
TNN,2020-10-28,0,0
KHH,2020-10-28,0,0
PIF,2020-10-28,0,0
ILA,2020-10-28,0,0
HUA,2020-10-28,0,0
TTT,2020-10-28,0,0
PEN,2020-10-28,0,0
KIN,2020-10-28,0,0
LIE,2020-10-28,0,0
TW,2020-10-28,0,0
KEE,2020-10-29,0,0
NWT,2020-10-29,0,0
TPE,2020-10-29,0,0
TAO,2020-10-29,0,0
HSZ,2020-10-29,0,0
HSQ,2020-10-29,0,0
MIA,2020-10-29,0,0
TXG,2020-10-29,0,0
CHA,2020-10-29,0,0
NAN,2020-10-29,0,0
YUN,2020-10-29,0,0
CYQ,2020-10-29,0,0
CYI,2020-10-29,0,0
TNN,2020-10-29,0,0
KHH,2020-10-29,0,0
PIF,2020-10-29,0,0
ILA,2020-10-29,0,0
HUA,2020-10-29,0,0
TTT,2020-10-29,0,0
PEN,2020-10-29,0,0
KIN,2020-10-29,0,0
LIE,2020-10-29,0,0
TW,2020-10-29,0,0
KEE,2020-10-30,0,0
NWT,2020-10-30,0,0
TPE,2020-10-30,0,0
TAO,2020-10-30,0,0
HSZ,2020-10-30,0,0
HSQ,2020-10-30,0,0
MIA,2020-10-30,0,0
TXG,2020-10-30,0,0
CHA,2020-10-30,0,0
NAN,2020-10-30,0,0
YUN,2020-10-30,0,0
CYQ,2020-10-30,0,0
CYI,2020-10-30,0,0
TNN,2020-10-30,0,0
KHH,2020-10-30,0,0
PIF,2020-10-30,0,0
ILA,2020-10-30,0,0
HUA,2020-10-30,0,0
TTT,2020-10-30,0,0
PEN,2020-10-30,0,0
KIN,2020-10-30,0,0
LIE,2020-10-30,0,0
TW,2020-10-30,0,0
KEE,2020-10-31,0,0
NWT,2020-10-31,0,0
TPE,2020-10-31,0,0
TAO,2020-10-31,0,0
HSZ,2020-10-31,0,0
HSQ,2020-10-31,0,0
MIA,2020-10-31,0,0
TXG,2020-10-31,0,0
CHA,2020-10-31,0,0
NAN,2020-10-31,0,0
YUN,2020-10-31,0,0
CYQ,2020-10-31,0,0
CYI,2020-10-31,0,0
TNN,2020-10-31,0,0
KHH,2020-10-31,0,0
PIF,2020-10-31,0,0
ILA,2020-10-31,0,0
HUA,2020-10-31,0,0
TTT,2020-10-31,0,0
PEN,2020-10-31,0,0
KIN,2020-10-31,0,0
LIE,2020-10-31,0,0
TW,2020-10-31,0,0
KEE,2020-11-01,0,0
NWT,2020-11-01,0,0
TPE,2020-11-01,0,0
TAO,2020-11-01,0,0
HSZ,2020-11-01,0,0
HSQ,2020-11-01,0,0
MIA,2020-11-01,0,0
TXG,2020-11-01,0,0
CHA,2020-11-01,0,0
NAN,2020-11-01,0,0
YUN,2020-11-01,0,0
CYQ,2020-11-01,0,0
CYI,2020-11-01,0,0
TNN,2020-11-01,0,0
KHH,2020-11-01,0,0
PIF,2020-11-01,0,0
ILA,2020-11-01,0,0
HUA,2020-11-01,0,0
TTT,2020-11-01,0,0
PEN,2020-11-01,0,0
KIN,2020-11-01,0,0
LIE,2020-11-01,0,0
TW,2020-11-01,0,0
KEE,2020-11-02,0,0
NWT,2020-11-02,0,0
TPE,2020-11-02,0,0
TAO,2020-11-02,0,0
HSZ,2020-11-02,0,0
HSQ,2020-11-02,0,0
MIA,2020-11-02,0,0
TXG,2020-11-02,0,0
CHA,2020-11-02,0,0
NAN,2020-11-02,0,0
YUN,2020-11-02,0,0
CYQ,2020-11-02,0,0
CYI,2020-11-02,0,0
TNN,2020-11-02,0,0
KHH,2020-11-02,0,0
PIF,2020-11-02,0,0
ILA,2020-11-02,0,0
HUA,2020-11-02,0,0
TTT,2020-11-02,0,0
PEN,2020-11-02,0,0
KIN,2020-11-02,0,0
LIE,2020-11-02,0,0
TW,2020-11-02,0,0
KEE,2020-11-03,0,0
NWT,2020-11-03,0,0
TPE,2020-11-03,0,0
TAO,2020-11-03,0,0
HSZ,2020-11-03,0,0
HSQ,2020-11-03,0,0
MIA,2020-11-03,0,0
TXG,2020-11-03,0,0
CHA,2020-11-03,0,0
NAN,2020-11-03,0,0
YUN,2020-11-03,0,0
CYQ,2020-11-03,0,0
CYI,2020-11-03,0,0
TNN,2020-11-03,0,0
KHH,2020-11-03,0,0
PIF,2020-11-03,0,0
ILA,2020-11-03,0,0
HUA,2020-11-03,0,0
TTT,2020-11-03,0,0
PEN,2020-11-03,0,0
KIN,2020-11-03,0,0
LIE,2020-11-03,0,0
TW,2020-11-03,0,0
KEE,2020-11-04,0,0
NWT,2020-11-04,0,0
TPE,2020-11-04,0,0
TAO,2020-11-04,0,0
HSZ,2020-11-04,0,0
HSQ,2020-11-04,0,0
MIA,2020-11-04,0,0
TXG,2020-11-04,0,0
CHA,2020-11-04,0,0
NAN,2020-11-04,0,0
YUN,2020-11-04,0,0
CYQ,2020-11-04,0,0
CYI,2020-11-04,0,0
TNN,2020-11-04,0,0
KHH,2020-11-04,0,0
PIF,2020-11-04,0,0
ILA,2020-11-04,0,0
HUA,2020-11-04,0,0
TTT,2020-11-04,0,0
PEN,2020-11-04,0,0
KIN,2020-11-04,0,0
LIE,2020-11-04,0,0
TW,2020-11-04,0,0
KEE,2020-11-05,0,0
NWT,2020-11-05,0,0
TPE,2020-11-05,0,0
TAO,2020-11-05,0,0
HSZ,2020-11-05,0,0
HSQ,2020-11-05,0,0
MIA,2020-11-05,0,0
TXG,2020-11-05,0,0
CHA,2020-11-05,0,0
NAN,2020-11-05,0,0
YUN,2020-11-05,0,0
CYQ,2020-11-05,0,0
CYI,2020-11-05,0,0
TNN,2020-11-05,0,0
KHH,2020-11-05,0,0
PIF,2020-11-05,0,0
ILA,2020-11-05,0,0
HUA,2020-11-05,0,0
TTT,2020-11-05,0,0
PEN,2020-11-05,0,0
KIN,2020-11-05,0,0
LIE,2020-11-05,0,0
TW,2020-11-05,0,0
KEE,2020-11-06,0,0
NWT,2020-11-06,0,0
TPE,2020-11-06,0,0
TAO,2020-11-06,0,0
HSZ,2020-11-06,0,0
HSQ,2020-11-06,0,0
MIA,2020-11-06,0,0
TXG,2020-11-06,0,0
CHA,2020-11-06,0,0
NAN,2020-11-06,0,0
YUN,2020-11-06,0,0
CYQ,2020-11-06,0,0
CYI,2020-11-06,0,0
TNN,2020-11-06,0,0
KHH,2020-11-06,0,0
PIF,2020-11-06,0,0
ILA,2020-11-06,0,0
HUA,2020-11-06,0,0
TTT,2020-11-06,0,0
PEN,2020-11-06,0,0
KIN,2020-11-06,0,0
LIE,2020-11-06,0,0
TW,2020-11-06,0,0
KEE,2020-11-07,0,0
NWT,2020-11-07,0,0
TPE,2020-11-07,0,0
TAO,2020-11-07,0,0
HSZ,2020-11-07,0,0
HSQ,2020-11-07,0,0
MIA,2020-11-07,0,0
TXG,2020-11-07,0,0
CHA,2020-11-07,0,0
NAN,2020-11-07,0,0
YUN,2020-11-07,0,0
CYQ,2020-11-07,0,0
CYI,2020-11-07,0,0
TNN,2020-11-07,0,0
KHH,2020-11-07,0,0
PIF,2020-11-07,0,0
ILA,2020-11-07,0,0
HUA,2020-11-07,0,0
TTT,2020-11-07,0,0
PEN,2020-11-07,0,0
KIN,2020-11-07,0,0
LIE,2020-11-07,0,0
TW,2020-11-07,0,0
KEE,2020-11-08,0,0
NWT,2020-11-08,0,0
TPE,2020-11-08,0,0
TAO,2020-11-08,0,0
HSZ,2020-11-08,0,0
HSQ,2020-11-08,0,0
MIA,2020-11-08,0,0
TXG,2020-11-08,0,0
CHA,2020-11-08,0,0
NAN,2020-11-08,0,0
YUN,2020-11-08,0,0
CYQ,2020-11-08,0,0
CYI,2020-11-08,0,0
TNN,2020-11-08,0,0
KHH,2020-11-08,0,0
PIF,2020-11-08,0,0
ILA,2020-11-08,0,0
HUA,2020-11-08,0,0
TTT,2020-11-08,0,0
PEN,2020-11-08,0,0
KIN,2020-11-08,0,0
LIE,2020-11-08,0,0
TW,2020-11-08,0,0
KEE,2020-11-09,0,0
NWT,2020-11-09,0,0
TPE,2020-11-09,0,0
TAO,2020-11-09,0,0
HSZ,2020-11-09,0,0
HSQ,2020-11-09,0,0
MIA,2020-11-09,0,0
TXG,2020-11-09,0,0
CHA,2020-11-09,0,0
NAN,2020-11-09,0,0
YUN,2020-11-09,0,0
CYQ,2020-11-09,0,0
CYI,2020-11-09,0,0
TNN,2020-11-09,0,0
KHH,2020-11-09,0,0
PIF,2020-11-09,0,0
ILA,2020-11-09,0,0
HUA,2020-11-09,0,0
TTT,2020-11-09,0,0
PEN,2020-11-09,0,0
KIN,2020-11-09,0,0
LIE,2020-11-09,0,0
TW,2020-11-09,0,0
KEE,2020-11-10,0,0
NWT,2020-11-10,0,0
TPE,2020-11-10,0,0
TAO,2020-11-10,0,0
HSZ,2020-11-10,0,0
HSQ,2020-11-10,0,0
MIA,2020-11-10,0,0
TXG,2020-11-10,0,0
CHA,2020-11-10,0,0
NAN,2020-11-10,0,0
YUN,2020-11-10,0,0
CYQ,2020-11-10,0,0
CYI,2020-11-10,0,0
TNN,2020-11-10,0,0
KHH,2020-11-10,0,0
PIF,2020-11-10,0,0
ILA,2020-11-10,0,0
HUA,2020-11-10,0,0
TTT,2020-11-10,0,0
PEN,2020-11-10,0,0
KIN,2020-11-10,0,0
LIE,2020-11-10,0,0
TW,2020-11-10,0,0
KEE,2020-11-11,0,0
NWT,2020-11-11,0,0
TPE,2020-11-11,0,0
TAO,2020-11-11,0,0
HSZ,2020-11-11,0,0
HSQ,2020-11-11,0,0
MIA,2020-11-11,0,0
TXG,2020-11-11,0,0
CHA,2020-11-11,0,0
NAN,2020-11-11,0,0
YUN,2020-11-11,0,0
CYQ,2020-11-11,0,0
CYI,2020-11-11,0,0
TNN,2020-11-11,0,0
KHH,2020-11-11,0,0
PIF,2020-11-11,0,0
ILA,2020-11-11,0,0
HUA,2020-11-11,0,0
TTT,2020-11-11,0,0
PEN,2020-11-11,0,0
KIN,2020-11-11,0,0
LIE,2020-11-11,0,0
TW,2020-11-11,0,0
KEE,2020-11-12,0,0
NWT,2020-11-12,0,0
TPE,2020-11-12,0,0
TAO,2020-11-12,0,0
HSZ,2020-11-12,0,0
HSQ,2020-11-12,0,0
MIA,2020-11-12,0,0
TXG,2020-11-12,0,0
CHA,2020-11-12,0,0
NAN,2020-11-12,0,0
YUN,2020-11-12,0,0
CYQ,2020-11-12,0,0
CYI,2020-11-12,0,0
TNN,2020-11-12,0,0
KHH,2020-11-12,0,0
PIF,2020-11-12,0,0
ILA,2020-11-12,0,0
HUA,2020-11-12,0,0
TTT,2020-11-12,0,0
PEN,2020-11-12,0,0
KIN,2020-11-12,0,0
LIE,2020-11-12,0,0
TW,2020-11-12,0,0
KEE,2020-11-13,0,0
NWT,2020-11-13,0,0
TPE,2020-11-13,0,0
TAO,2020-11-13,0,0
HSZ,2020-11-13,0,0
HSQ,2020-11-13,0,0
MIA,2020-11-13,0,0
TXG,2020-11-13,0,0
CHA,2020-11-13,0,0
NAN,2020-11-13,0,0
YUN,2020-11-13,0,0
CYQ,2020-11-13,0,0
CYI,2020-11-13,0,0
TNN,2020-11-13,0,0
KHH,2020-11-13,0,0
PIF,2020-11-13,0,0
ILA,2020-11-13,0,0
HUA,2020-11-13,0,0
TTT,2020-11-13,0,0
PEN,2020-11-13,0,0
KIN,2020-11-13,0,0
LIE,2020-11-13,0,0
TW,2020-11-13,0,0
KEE,2020-11-14,0,0
NWT,2020-11-14,0,0
TPE,2020-11-14,0,0
TAO,2020-11-14,0,0
HSZ,2020-11-14,0,0
HSQ,2020-11-14,0,0
MIA,2020-11-14,0,0
TXG,2020-11-14,0,0
CHA,2020-11-14,0,0
NAN,2020-11-14,0,0
YUN,2020-11-14,0,0
CYQ,2020-11-14,0,0
CYI,2020-11-14,0,0
TNN,2020-11-14,0,0
KHH,2020-11-14,0,0
PIF,2020-11-14,0,0
ILA,2020-11-14,0,0
HUA,2020-11-14,0,0
TTT,2020-11-14,0,0
PEN,2020-11-14,0,0
KIN,2020-11-14,0,0
LIE,2020-11-14,0,0
TW,2020-11-14,0,0
KEE,2020-11-15,0,0
NWT,2020-11-15,0,0
TPE,2020-11-15,0,0
TAO,2020-11-15,0,0
HSZ,2020-11-15,0,0
HSQ,2020-11-15,0,0
MIA,2020-11-15,0,0
TXG,2020-11-15,0,0
CHA,2020-11-15,0,0
NAN,2020-11-15,0,0
YUN,2020-11-15,0,0
CYQ,2020-11-15,0,0
CYI,2020-11-15,0,0
TNN,2020-11-15,0,0
KHH,2020-11-15,0,0
PIF,2020-11-15,0,0
ILA,2020-11-15,0,0
HUA,2020-11-15,0,0
TTT,2020-11-15,0,0
PEN,2020-11-15,0,0
KIN,2020-11-15,0,0
LIE,2020-11-15,0,0
TW,2020-11-15,0,0
KEE,2020-11-16,0,0
NWT,2020-11-16,0,0
TPE,2020-11-16,0,0
TAO,2020-11-16,0,0
HSZ,2020-11-16,0,0
HSQ,2020-11-16,0,0
MIA,2020-11-16,0,0
TXG,2020-11-16,0,0
CHA,2020-11-16,0,0
NAN,2020-11-16,0,0
YUN,2020-11-16,0,0
CYQ,2020-11-16,0,0
CYI,2020-11-16,0,0
TNN,2020-11-16,0,0
KHH,2020-11-16,0,0
PIF,2020-11-16,0,0
ILA,2020-11-16,0,0
HUA,2020-11-16,0,0
TTT,2020-11-16,0,0
PEN,2020-11-16,0,0
KIN,2020-11-16,0,0
LIE,2020-11-16,0,0
TW,2020-11-16,0,0
KEE,2020-11-17,0,0
NWT,2020-11-17,0,0
TPE,2020-11-17,0,0
TAO,2020-11-17,0,0
HSZ,2020-11-17,0,0
HSQ,2020-11-17,0,0
MIA,2020-11-17,0,0
TXG,2020-11-17,0,0
CHA,2020-11-17,0,0
NAN,2020-11-17,0,0
YUN,2020-11-17,0,0
CYQ,2020-11-17,0,0
CYI,2020-11-17,0,0
TNN,2020-11-17,0,0
KHH,2020-11-17,0,0
PIF,2020-11-17,0,0
ILA,2020-11-17,0,0
HUA,2020-11-17,0,0
TTT,2020-11-17,0,0
PEN,2020-11-17,0,0
KIN,2020-11-17,0,0
LIE,2020-11-17,0,0
TW,2020-11-17,0,0
KEE,2020-11-18,0,0
NWT,2020-11-18,0,0
TPE,2020-11-18,0,0
TAO,2020-11-18,0,0
HSZ,2020-11-18,0,0
HSQ,2020-11-18,0,0
MIA,2020-11-18,0,0
TXG,2020-11-18,0,0
CHA,2020-11-18,0,0
NAN,2020-11-18,0,0
YUN,2020-11-18,0,0
CYQ,2020-11-18,0,0
CYI,2020-11-18,0,0
TNN,2020-11-18,0,0
KHH,2020-11-18,0,0
PIF,2020-11-18,0,0
ILA,2020-11-18,0,0
HUA,2020-11-18,0,0
TTT,2020-11-18,0,0
PEN,2020-11-18,0,0
KIN,2020-11-18,0,0
LIE,2020-11-18,0,0
TW,2020-11-18,0,0
KEE,2020-11-19,0,0
NWT,2020-11-19,0,0
TPE,2020-11-19,0,0
TAO,2020-11-19,0,0
HSZ,2020-11-19,0,0
HSQ,2020-11-19,0,0
MIA,2020-11-19,0,0
TXG,2020-11-19,0,0
CHA,2020-11-19,0,0
NAN,2020-11-19,0,0
YUN,2020-11-19,0,0
CYQ,2020-11-19,0,0
CYI,2020-11-19,0,0
TNN,2020-11-19,0,0
KHH,2020-11-19,0,0
PIF,2020-11-19,0,0
ILA,2020-11-19,0,0
HUA,2020-11-19,0,0
TTT,2020-11-19,0,0
PEN,2020-11-19,0,0
KIN,2020-11-19,0,0
LIE,2020-11-19,0,0
TW,2020-11-19,0,0
KEE,2020-11-20,0,0
NWT,2020-11-20,0,0
TPE,2020-11-20,0,0
TAO,2020-11-20,0,0
HSZ,2020-11-20,0,0
HSQ,2020-11-20,0,0
MIA,2020-11-20,0,0
TXG,2020-11-20,0,0
CHA,2020-11-20,0,0
NAN,2020-11-20,0,0
YUN,2020-11-20,0,0
CYQ,2020-11-20,0,0
CYI,2020-11-20,0,0
TNN,2020-11-20,0,0
KHH,2020-11-20,0,0
PIF,2020-11-20,0,0
ILA,2020-11-20,0,0
HUA,2020-11-20,0,0
TTT,2020-11-20,0,0
PEN,2020-11-20,0,0
KIN,2020-11-20,0,0
LIE,2020-11-20,0,0
TW,2020-11-20,0,0
KEE,2020-11-21,0,0
NWT,2020-11-21,0,0
TPE,2020-11-21,0,0
TAO,2020-11-21,0,0
HSZ,2020-11-21,0,0
HSQ,2020-11-21,0,0
MIA,2020-11-21,0,0
TXG,2020-11-21,0,0
CHA,2020-11-21,0,0
NAN,2020-11-21,0,0
YUN,2020-11-21,0,0
CYQ,2020-11-21,0,0
CYI,2020-11-21,0,0
TNN,2020-11-21,0,0
KHH,2020-11-21,0,0
PIF,2020-11-21,0,0
ILA,2020-11-21,0,0
HUA,2020-11-21,0,0
TTT,2020-11-21,0,0
PEN,2020-11-21,0,0
KIN,2020-11-21,0,0
LIE,2020-11-21,0,0
TW,2020-11-21,0,0
KEE,2020-11-22,0,0
NWT,2020-11-22,0,0
TPE,2020-11-22,0,0
TAO,2020-11-22,0,0
HSZ,2020-11-22,0,0
HSQ,2020-11-22,0,0
MIA,2020-11-22,0,0
TXG,2020-11-22,0,0
CHA,2020-11-22,0,0
NAN,2020-11-22,0,0
YUN,2020-11-22,0,0
CYQ,2020-11-22,0,0
CYI,2020-11-22,0,0
TNN,2020-11-22,0,0
KHH,2020-11-22,0,0
PIF,2020-11-22,0,0
ILA,2020-11-22,0,0
HUA,2020-11-22,0,0
TTT,2020-11-22,0,0
PEN,2020-11-22,0,0
KIN,2020-11-22,0,0
LIE,2020-11-22,0,0
TW,2020-11-22,0,0
KEE,2020-11-23,0,0
NWT,2020-11-23,0,0
TPE,2020-11-23,0,0
TAO,2020-11-23,0,0
HSZ,2020-11-23,0,0
HSQ,2020-11-23,0,0
MIA,2020-11-23,0,0
TXG,2020-11-23,0,0
CHA,2020-11-23,0,0
NAN,2020-11-23,0,0
YUN,2020-11-23,0,0
CYQ,2020-11-23,0,0
CYI,2020-11-23,0,0
TNN,2020-11-23,0,0
